DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
06/09/2016,20:34,,,,,,PAGE AVENUE                     ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459683,PASSENGER VEHICLE,OTHER,,,
06/09/2016,7:04,,,,,,KNAPP STREET                    ,SHORE PARKWAY                   ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459748,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,13:21,,,,,,                                ,                                ,11 AVENUE                               ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3459754,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,14:14,,,,,,4 AVENUE                        ,101 STREET                      ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459761,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,7:55,,,,,,7 AVENUE                        ,18 STREET                       ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459779,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,0:10,,,,,,GRAND CENTRAL PKWY              ,                                ,                                        ,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3459902,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,8:00,,,,,,79 AVENUE                       ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459904,PASSENGER VEHICLE,OTHER,,,
06/09/2016,15:00,,,,,,182 STREET                      ,HARDING EXPRESSWAY              ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459910,PASSENGER VEHICLE,BICYCLE,,,
06/09/2016,16:30,,,,,,JEWEL AVENUE                    ,PARK DRIVE EAST                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459914,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,14:20,,,,,,BORDEN AVENUE                   ,GREENPOINT AVENUE               ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3459934,PASSENGER VEHICLE,,,,
06/09/2016,18:00,,,,,,BROOKLYN QUEENS EXPRESSWAY      ,LONG ISLAND EXPRESSWAY          ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459935,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,19:00,,,,,,                                ,                                ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3459936,PASSENGER VEHICLE,,,,
06/09/2016,18:06,,,,,,ROCKAWAY BOULEVARD              ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3460002,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,14:00,,,,,,                                ,                                ,2012 VICTORY BOULEVARD                  ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3460034,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,16:30,,,,,,CHURCH STREET                   ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3460065,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,21:58,,,,,,WEST STREET                     ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3460066,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/09/2016,14:15,,,,,,                                ,                                ,70` CHARLTON STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3460075,PASSENGER VEHICLE,,,,
06/09/2016,18:15,,,,,,7 AVENUE                        ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,,,,,3460083,PASSENGER VEHICLE,,,,
06/09/2016,15:04,,,,,,MADISON STREET                  ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3460094,,,,,
06/09/2016,17:15,,,,,,EAST 56 STREET                  ,SUTTON PLACE                    ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3460127,PASSENGER VEHICLE,,,,
06/09/2016,23:15,,,,,,WEST 46 STREET                  ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3460163,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,19:30,,,,,,2 AVENUE                        ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3460193,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,17:00,,,,,,3 AVENUE                        ,CROSS BRONX EXPRESSWAY          ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3460349,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,22:15,,,,,,BRUCKNER BOULEVARD              ,OLMSTEAD AVENUE                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3460362,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,18:00,,,,,,BRUCKNER BOULEVARD              ,BRONX RIVER AVENUE              ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3460368,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,8:30,,,,,,WESTCHESTER AVENUE              ,CASTLE HILL AVENUE              ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3460371,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,10:50,,,,,,AVENUE U                        ,GERRITSEN AVENUE                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3460494,PASSENGER VEHICLE,,,,
06/09/2016,19:10,,,,,,EAST 96 STREET                  ,                                ,                                        ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3460529,PASSENGER VEHICLE,BICYCLE,,,
06/09/2016,15:00,,,,,,89 AVENUE                       ,85 STREET                       ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3460747,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,,
06/09/2016,18:18,,,,,,SOUTH CONDUIT AVENUE            ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3460824,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,18:25,,,,,,                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3461037,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,0:02,,,,,,BROOME STREET                   ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3461034,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,19:20,,,,,,                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3461111,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,18:00,,,,,,                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3461183,PASSENGER VEHICLE,,,,
06/09/2016,17:10,,,,,,                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3461203,PASSENGER VEHICLE,,,,
06/09/2016,18:20,,,,,,                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3461219,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,17:30,,,,,,                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3461225,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/09/2016,17:55,,,,,,BRONX PARK EAST                 ,BOSTON ROAD                     ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3461285,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,13:00,,,,,,FLATLANDS AVENUE                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3461393,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,14:39,,,,,,NOSTRAND AVENUE                 ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3461444,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,19:30,,,,,,FULTON STREET                   ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3461446,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,18:00,,,,,,                                ,                                ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3461602,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,14:00,,,,,,                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3461626,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,1:02,,,,,,CANAL STREET                    ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3461813,PASSENGER VEHICLE,,,,
06/09/2016,8:00,,,,,,                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3462013,PASSENGER VEHICLE,,,,
06/09/2016,8:30,,,,,,168 STREET                      ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3463009,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,12:20,,,,,,BUSHWICK AVENUE                 ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3465191,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,15:00,MANHATTAN,10038,40.712356,-74.000891,"(40.712356, -74.000891)",                                ,                                ,1 POLICE PLAZA                          ,0,0,0,0,0,0,0,0,Unspecified,,,,,3465525,PASSENGER VEHICLE,,,,
06/09/2016,9:30,,,,,,78 STREET                       ,151 AVENUE                      ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3465977,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,10:45,,,,,,                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3468650,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,7:15,,,,,,ARCHER AVENUE                   ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3470891,OTHER,,,,
06/09/2016,17:00,QUEENS,11411,40.691333,-73.736038,"(40.691333, -73.736038)",                                ,                                ,118-32 226 STREET                       ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3477155,PASSENGER VEHICLE,,,,
06/09/2016,10:25,,,,,,WEST 3 STREET                   ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3487991,PASSENGER VEHICLE,OTHER,,,
06/09/2016,22:06,,,,,,,,441       gannon  avenue n              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3537528,PASSENGER VEHICLE,,,,
06/09/2016,22:50,BROOKLYN,11211,40.706463,-73.96078,"(40.706463, -73.96078)",LEE AVENUE                      ,WILSON STREET,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,,,,,3620828,SPORT UTILITY / STATION WAGON,,,,
06/09/2016,7:30,MANHATTAN,10030,40.814255,-73.943275,"(40.814255, -73.943275)",,,175       WEST 134 STREET               ,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,3620866,,,,,
06/09/2016,10:00,MANHATTAN,10007,40.7159731,-74.0102592,"(40.7159731, -74.0102592)",                                ,                                ,156 CHAMBERS STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458245,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,8:25,MANHATTAN,10002,40.7115928,-73.9942647,"(40.7115928, -73.9942647)",MONROE STREET                   ,MARKET STREET                   ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458251,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,8:20,MANHATTAN,10002,40.7150813,-73.9924897,"(40.7150813, -73.9924897)",ALLEN STREET                    ,CANAL STREET                    ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458252,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,4:00,MANHATTAN,10011,40.732928,-74.0000649,"(40.732928, -74.0000649)",AVENUE OF THE AMERICAS          ,WAVERLY PLACE                   ,                                        ,1,0,1,0,0,0,0,0,Unspecified,Unspecified,,,,3458257,VAN,,,,
06/09/2016,7:30,MANHATTAN,10016,40.7412749,-73.9753418,"(40.7412749, -73.9753418)",1 AVENUE                        ,EAST 30 STREET                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458278,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,,
06/09/2016,0:40,MANHATTAN,10023,40.7685286,-73.9815882,"(40.7685286, -73.9815882)",                                ,                                ,1 CENTRAL PARK WEST                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458375,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,11:00,MANHATTAN,10024,40.7845218,-73.9794713,"(40.7845218, -73.9794713)",WEST 80 STREET                  ,BROADWAY                        ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458378,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,10:00,MANHATTAN,10027,40.8118299,-73.9611113,"(40.8118299, -73.9611113)",WEST 122 STREET                 ,BROADWAY                        ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458403,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,10:45,MANHATTAN,10031,40.822689,-73.9494635,"(40.822689, -73.9494635)",WEST 141 STREET                 ,AMSTERDAM AVENUE                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458430,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,3:30,MANHATTAN,10033,40.8481201,-73.9308839,"(40.8481201, -73.9308839)",AMSTERDAM AVENUE                ,WEST 181 STREET                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458443,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,7:03,BRONX,10456,40.831328,-73.9008364,"(40.831328, -73.9008364)",                                ,                                ,649 EAST 169 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458459,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,9:45,BRONX,10451,40.8264293,-73.911792,"(40.8264293, -73.911792)",BROOK AVENUE                    ,EAST 164 STREET                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458460,VAN,PASSENGER VEHICLE,,,
06/09/2016,6:50,BRONX,10453,40.8580925,-73.9019135,"(40.8580925, -73.9019135)",EAST 183 STREET                 ,MORRIS AVENUE                   ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3458484,PASSENGER VEHICLE,,,,
06/09/2016,9:00,BRONX,10466,40.8823995,-73.8404178,"(40.8823995, -73.8404178)",NEEDHAM AVENUE                  ,EDSON AVENUE                    ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458497,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,9:55,BRONX,10475,40.86832,-73.8331589,"(40.86832, -73.8331589)",BARTOW AVENUE                   ,EDSON AVENUE                    ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458498,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,11:00,BRONX,10466,40.8886741,-73.8386016,"(40.8886741, -73.8386016)",                                ,                                ,1339 EAST 233 STREET                    ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3458500,PASSENGER VEHICLE,BICYCLE,,,
06/09/2016,10:09,BRONX,10458,40.85422,-73.8900301,"(40.85422, -73.8900301)",HOFFMAN STREET                  ,EAST 184 STREET                 ,                                        ,2,0,1,0,0,0,1,0,Unspecified,,,,,3458509,PASSENGER VEHICLE,,,,
06/09/2016,15:10,BRONX,10458,40.8581915,-73.8843443,"(40.8581915, -73.8843443)",EAST FORDHAM ROAD               ,HUGHES AVENUE                   ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458511,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,0:45,,,40.8507947,-73.8712278,"(40.8507947, -73.8712278)",                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458518,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,8:21,BRONX,10469,40.8695327,-73.8574495,"(40.8695327, -73.8574495)",ADEE AVENUE                     ,BOSTON ROAD                     ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3458519,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,6:00,BRONX,10467,40.8743252,-73.8741555,"(40.8743252, -73.8741555)",                                ,                                ,3219 PARKSIDE PLACE                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458531,PASSENGER VEHICLE,OTHER,,,
06/09/2016,14:30,BRONX,10458,40.8650203,-73.8927599,"(40.8650203, -73.8927599)",EAST 194 STREET                 ,BRIGGS AVENUE                   ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458532,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,0:15,,,40.6061821,-74.0761261,"(40.6061821, -74.0761261)",                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,,,,,3458965,PASSENGER VEHICLE,,,,
06/09/2016,9:20,BROOKLYN,11214,40.6005143,-73.9952862,"(40.6005143, -73.9952862)",                                ,                                ,8681 BAY PARKWAY                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458557,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,17:35,BROOKLYN,11226,40.6443437,-73.950795,"(40.6443437, -73.950795)",EAST 28 STREET                  ,CORTELYOU ROAD                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458562,PASSENGER VEHICLE,,,,
06/09/2016,6:45,BROOKLYN,11236,40.6505516,-73.9022403,"(40.6505516, -73.9022403)",                                ,                                ,10110 FOSTER AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458571,,,,,
06/09/2016,8:00,BROOKLYN,11226,40.6409412,-73.9605011,"(40.6409412, -73.9605011)",DORCHESTER ROAD                 ,EAST 19 STREET                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458582,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,11:50,BROOKLYN,11212,40.6724451,-73.9104455,"(40.6724451, -73.9104455)",                                ,                                ,1560 EAST NEW YORK AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3458594,PASSENGER VEHICLE,,,,
06/09/2016,7:50,BROOKLYN,11215,40.6696554,-73.9925272,"(40.6696554, -73.9925272)",3 AVENUE                        ,12 STREET                       ,                                        ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3458625,PASSENGER VEHICLE,BICYCLE,,,
06/09/2016,8:10,BROOKLYN,11215,40.6727579,-73.9779844,"(40.6727579, -73.9779844)",                                ,                                ,182 GARFIELD PLACE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458626,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,10:39,BROOKLYN,11217,40.6860873,-73.9826602,"(40.6860873, -73.9826602)",ATLANTIC AVENUE                 ,NEVINS STREET                   ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458651,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,10:35,BROOKLYN,11217,40.6851972,-73.9782759,"(40.6851972, -73.9782759)",FLATBUSH AVENUE                 ,STATE STREET                    ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458652,PICK-UP TRUCK,PASSENGER VEHICLE,,,
06/09/2016,12:00,BROOKLYN,11201,40.6896994,-73.9829585,"(40.6896994, -73.9829585)",BOND STREET                     ,FULTON STREET                   ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458654,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,12:15,BROOKLYN,11201,40.6960346,-73.9845292,"(40.6960346, -73.9845292)",FLATBUSH AVENUE EXTENSION       ,TILLARY STREET                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458655,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
06/09/2016,15:25,BROOKLYN,11201,40.6959932,-73.983213,"(40.6959932, -73.983213)",TILLARY STREET                  ,GOLD STREET                     ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3458656,PASSENGER VEHICLE,MOTORCYCLE,,,
06/09/2016,9:40,QUEENS,11691,40.6045677,-73.7535377,"(40.6045677, -73.7535377)",MOTT AVENUE                     ,BEACH 21 STREET                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458697,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,0:10,QUEENS,11419,40.6951552,-73.8173968,"(40.6951552, -73.8173968)",95 AVENUE                       ,131 STREET                      ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458706,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,8:40,QUEENS,11418,40.6942322,-73.8449611,"(40.6942322, -73.8449611)",                                ,                                ,87-08 102 STREET                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458707,OTHER,PASSENGER VEHICLE,,,
06/09/2016,9:30,QUEENS,11421,40.6912455,-73.8508783,"(40.6912455, -73.8508783)",WOODHAVEN BOULEVARD             ,89 AVENUE                       ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458709,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,9:50,,,40.7084726,-73.8196809,"(40.7084726, -73.8196809)",                                ,                                ,                                        ,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3458710,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,6:52,QUEENS,11385,40.7058524,-73.9043737,"(40.7058524, -73.9043737)",                                ,                                ,703 FAIRVIEW AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458730,PASSENGER VEHICLE,,,,
06/09/2016,12:30,QUEENS,11378,40.7267099,-73.9078074,"(40.7267099, -73.9078074)",                                ,                                ,59-000 55 ROAD                          ,0,0,0,0,0,0,0,0,Unspecified,,,,,3458731,,,,,
06/09/2016,5:30,QUEENS,11422,40.6626567,-73.7329976,"(40.6626567, -73.7329976)",FRANCIS LEWIS BOULEVARD         ,249 STREET                      ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458768,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,5:10,QUEENS,11427,40.7246918,-73.7540928,"(40.7246918, -73.7540928)",212 STREET                      ,HILLSIDE AVENUE                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458769,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,0:00,QUEENS,11434,40.6603474,-73.7679652,"(40.6603474, -73.7679652)",147 AVENUE                      ,BREWER BOULEVARD                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458770,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,6:45,QUEENS,11427,40.7246918,-73.7540928,"(40.7246918, -73.7540928)",212 STREET                      ,HILLSIDE AVENUE                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458771,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,10:30,,,40.7364144,-73.7418227,"(40.7364144, -73.7418227)",                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458773,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,6:15,QUEENS,11420,40.6719531,-73.8053802,"(40.6719531, -73.8053802)",                                ,                                ,129-38 133 STREET                       ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458786,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,9:00,QUEENS,11432,40.7105287,-73.8040808,"(40.7105287, -73.8040808)",                                ,                                ,160-02 NORMAL ROAD                      ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3458791,PASSENGER VEHICLE,BICYCLE,,,
06/09/2016,9:15,,,40.7259756,-73.7574889,"(40.7259756, -73.7574889)",                                ,                                ,                                        ,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3458792,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,14:15,QUEENS,11367,40.733733,-73.8174535,"(40.733733, -73.8174535)",                                ,                                ,67-02 152 STREET                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458793,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,2:45,QUEENS,11377,40.7355955,-73.8990051,"(40.7355955, -73.8990051)",66 STREET                       ,51 AVENUE                       ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458817,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,8:50,QUEENS,11377,40.7519079,-73.9025788,"(40.7519079, -73.9025788)",34 AVENUE                       ,59 STREET                       ,                                        ,0,0,0,0,0,0,0,0,Unspecified,,,,,3458818,PASSENGER VEHICLE,,,,
06/09/2016,2:20,QUEENS,11356,40.7814649,-73.8441189,"(40.7814649, -73.8441189)",                                ,                                ,20-17 124 STREET                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,3458839,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
06/09/2016,9:05,QUEENS,11358,40.7621323,-73.8037413,"(40.7621323, -73.8037413)",NORTHERN BOULEVARD              ,162 STREET                      ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458842,PASSENGER VEHICLE,,,,
06/09/2016,6:06,,,40.7404542,-73.8443632,"(40.7404542, -73.8443632)",                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458879,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,8:00,QUEENS,11375,40.7223073,-73.8441346,"(40.7223073, -73.8441346)",108 STREET                      ,70 ROAD                         ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458880,PASSENGER VEHICLE,,,,
06/09/2016,8:50,QUEENS,11374,40.7325834,-73.8680511,"(40.7325834, -73.8680511)",ELIOT AVENUE                    ,QUEENS BOULEVARD                ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3458881,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
